Number_Beds,Price
2,149900.0
2,149900.0
4,164000.0
3,874900.0
2,574900.0
2,369900.0
4,274900.0
4,674900.0
2,124900.0
3,319900.0
6,1089000.0
2,203999.0
3,664900.0
2,234900.0
3,479900.0
5,1249900.0
4,419000.0
3,649900.0
3,237500.0
4,425000.0
2,749900.0
3,449900.0
2,158800.0
2,239900.0
2,98000.0
5,1950000.0
4,449900.0
2,195900.0
2,369900.0
5,349900.0
2,339900.0
4,549900.0
4,1699000.0
5,324900.0
4,319900.0
2,429999.0
2,489900.0
3,329900.0
4,949999.0
3,784900.0
3,729900.0
4,234900.0
4,589900.0
5,520000.0
3,199900.0
1,95000.0
2,433900.0
4,669000.0
3,424000.0
1,199900.0
3,529900.0
3,824775.0
6,149900.0
3,224900.0
3,169000.0
6,1295000.0
3,379900.0
5,634900.0
4,439900.0
4,899000.0
3,279900.0
3,329900.0
2,409875.0
3,179900.0
4,539850.0
2,552400.0
3,169900.0
2,114900.0
5,164900.0
5,74900.0
4,145000.0
3,175900.0
1,69900.0
3,485000.0
1,289900.0
4,799850.0
2,244900.0
3,599900.0
1,184900.0
3,359900.0
2,1150000.0
4,250000.0
3,339900.0
3,629900.0
4,2349900.0
3,739900.0
3,160000.0
3,160000.0
2,237000.0
3,165000.0
2,249900.0
3,499900.0
3,499900.0
4,3200000.0
5,279900.0
2,139900.0
4,499900.0
1,224900.0
2,136000.0
4,459900.0
2,389500.0
4,1384900.0
4,579900.0
4,579900.0
4,585000.0
1,104900.0
2,379900.0
3,117900.0
3,119900.0
3,215900.0
4,105900.0
5,179900.0
2,149900.0
3,99900.0
4,128800.0
2,97900.0
3,304900.0
3,304900.0
2,112000.0
2,105000.0
3,599999.0
2,649000.0
3,999900.0
6,1099000.0
3,759900.0
4,1739000.0
4,2099000.0
2,619900.0
3,1120000.0
4,699900.0
3,724900.0
3,899900.0
4,1599000.0
3,979000.0
2,1259900.0
5,1725000.0
4,949900.0
5,799888.0
4,1529900.0
4,599900.0
3,997900.0
1,498000.0
4,699000.0
3,799000.0
4,999000.0
3,699000.0
5,929000.0
2,644900.0
2,584900.0
4,725000.0
2,999997.0
5,649000.0
2,910000.0
4,720000.0
3,1199990.0
2,779900.0
2,1899000.0
6,1249899.0
4,719900.0
3,599999.0
3,699900.0
3,999000.0
3,835000.0
3,549900.0
4,829000.0
3,809000.0
1,529777.0
3,749900.0
3,699900.0
3,699900.0
9,989900.0
9,989900.0
4,899000.0
4,699000.0
3,2499999.0
4,625000.0
4,869000.0
2,499900.0
4,797000.0
1,599990.0
4,1139000.0
5,1400000.0
3,672000.0
2,584900.0
3,789990.0
3,664900.0
3,699900.0
1,449990.0
3,624900.0
2,529900.0
2,709900.0
4,1150000.0
4,1099000.0
5,505000.0
4,649000.0
2,564950.0
3,499000.0
3,824900.0
4,1225000.0
4,1299900.0
4,749900.0
2,519900.0
4,699999.0
3,529750.0
4,1050000.0
5,1199000.0
3,1219000.0
3,867900.0
3,599900.0
3,1399900.0
5,1000000.0
7,799000.0
4,1099000.0
2,625000.0
3,539000.0
3,1219000.0
4,1350000.0
2,549000.0
3,774900.0
3,735800.0
6,1199900.0
4,1199000.0
2,699000.0
4,1659000.0
3,749900.0
3,749900.0
6,749900.0
4,649000.0
4,849899.0
3,789900.0
3,574007.0
5,690000.0
2,725000.0
2,724900.0
2,399000.0
3,939999.0
1,569000.0
3,1149000.0
2,759000.0
1,429000.0
3,825000.0
2,555900.0
2,504900.0
4,797765.0
5,2450000.0
3,1253000.0
3,1059900.0
1,399900.0
3,949900.0
2,639950.0
5,949900.0
4,649900.0
4,385000.0
5,3499000.0
3,799000.0
3,1488000.0
3,849786.0
5,1325000.0
3,879000.0
3,949900.0
3,629900.0
3,789999.0
2,599900.0
3,679900.0
4,749000.0
4,599000.0
2,424900.0
3,549900.0
7,1649000.0
3,1049900.0
4,549999.0
4,1088000.0
2,939900.0
3,685900.0
2,574900.0
8,4999000.0
2,599999.0
2,519900.0
3,649000.0
5,1099000.0
5,1269900.0
3,690000.0
1,519900.0
4,744900.0
3,679900.0
4,510000.0
3,899000.0
3,939900.0
2,425000.0
2,619000.0
2,499990.0
4,795000.0
4,1649900.0
4,1399900.0
3,499999.0
3,649990.0
3,679900.0
3,575000.0
3,564900.0
4,699000.0
3,599900.0
4,779000.0
4,3550000.0
1,529900.0
4,524900.0
2,479990.0
4,729900.0
4,798900.0
3,899000.0
5,1198000.0
2,950000.0
6,899900.0
3,749000.0
3,698000.0
1,679999.0
6,899900.0
2,589990.0
2,654700.0
5,1099900.0
3,729999.0
5,10995000.0
2,449990.0
3,474900.0
3,499000.0
8,2797000.0
3,749000.0
2,679900.0
2,1199900.0
3,549900.0
3,689000.0
3,399000.0
3,689900.0
3,799999.0
3,799900.0
12,2249999.0
3,749000.0
5,688000.0
4,849900.0
6,1399000.0
3,499900.0
2,549900.0
2,499900.0
5,799900.0
1,799999.0
2,699800.0
2,588800.0
7,949900.0
3,779900.0
3,984900.0
3,584900.0
3,798000.0
3,798000.0
4,1299000.0
4,749999.0
3,775000.0
6,1149000.0
3,549000.0
3,1159999.0
4,779900.0
3,499900.0
3,819900.0
4,1850000.0
4,1599900.0
3,600000.0
2,699999.0
2,1479900.0
3,649900.0
4,679900.0
5,1149900.0
3,670000.0
3,599000.0
5,2299000.0
3,799900.0
2,599900.0
4,698900.0
4,1499900.0
2,825000.0
3,399900.0
3,1049900.0
3,599000.0
3,499900.0
4,1159000.0
3,648900.0
4,1285000.0
1,499900.0
2,679000.0
4,539999.0
9,1069000.0
2,649990.0
3,499900.0
2,624900.0
4,4150000.0
2,699900.0
4,1349900.0
1,449999.0
4,489900.0
3,1299900.0
5,599900.0
3,699000.0
5,829900.0
8,1298000.0
2,1149900.0
5,649900.0
2,649900.0
5,820000.0
4,959900.0
4,699999.0
4,1399900.0
2,774900.0
4,1149900.0
3,719900.0
3,899900.0
5,1099900.0
3,549899.0
5,959000.0
3,825000.0
2,649900.0
4,799900.0
7,2499900.0
2,538000.0
6,899999.0
4,2549000.0
3,709900.0
3,709900.0
3,579900.0
4,1299000.0
3,619900.0
5,1199000.0
2,649000.0
5,1299900.0
3,1569000.0
4,1499900.0
4,774900.0
3,529900.0
8,649900.0
4,899900.0
3,599000.0
2,949900.0
1,169900.0
2,519988.0
2,750000.0
3,849000.0
2,629000.0
3,779000.0
3,739990.0
3,1199900.0
4,849900.0
2,644900.0
2,399900.0
6,1299000.0
2,499900.0
4,699000.0
2,649900.0
6,999900.0
4,699900.0
4,1150000.0
1,529900.0
3,925000.0
4,799000.0
4,795000.0
3,799000.0
3,674000.0
4,719900.0
3,849900.0
1,519900.0
5,1088800.0
2,599999.0
3,1050000.0
3,589000.0
2,689900.0
2,695000.0
3,989000.0
4,1050000.0
4,749000.0
3,659900.0
4,1199900.0
6,1349900.0
3,1299900.0
2,824900.0
2,619900.0
3,899000.0
4,649800.0
2,349900.0
6,1099900.0
3,1750000.0
4,1799000.0
1,405000.0
2,699990.0
3,579900.0
3,519900.0
4,949000.0
3,599900.0
4,990800.0
3,699000.0
3,739000.0
3,600000.0
2,350000.0
3,1199900.0
4,1079000.0
3,1199900.0
4,1079000.0
3,839900.0
3,549900.0
4,649000.0
3,649000.0
3,749900.0
4,719000.0
6,1424900.0
3,714990.0
5,3499000.0
3,899900.0
4,675000.0
4,3750000.0
4,595000.0
4,1049000.0
3,739900.0
3,499999.0
3,499999.0
3,659000.0
3,479900.0
5,1099900.0
4,1629000.0
1,425000.0
7,889888.0
5,899900.0
4,779000.0
3,429899.0
3,549500.0
4,939000.0
3,539900.0
8,699900.0
3,1659000.0
3,840000.0
2,389000.0
3,799900.0
3,799900.0
2,999900.0
4,1349000.0
6,1699900.0
4,1299900.0
3,1579000.0
3,579900.0
4,729900.0
3,550000.0
2,699900.0
5,669900.0
3,1299999.0
3,2649000.0
3,750000.0
4,799900.0
2,549900.0
2,699900.0
4,1749000.0
3,599000.0
4,899500.0
3,599500.0
3,719777.0
4,849000.0
3,659000.0
3,749500.0
6,899000.0
2,529900.0
4,799900.0
4,1389900.0
7,1299000.0
5,1099000.0
3,999999.0
2,465000.0
3,399899.0
5,795000.0
6,2895000.0
3,769900.0
4,799000.0
3,899900.0
3,589500.0
4,1988888.0
3,599900.0
3,649000.0
3,500000.0
3,999900.0
4,1159900.0
3,839900.0
2,579900.0
2,684900.0
7,1850000.0
2,549999.0
2,375000.0
3,899990.0
4,2700000.0
3,729000.0
4,1999900.0
3,699900.0
1,449900.0
3,948000.0
3,499900.0
3,1099990.0
3,699000.0
5,850000.0
2,499900.0
3,399000.0
5,3199000.0
3,1799990.0
4,1449900.0
4,689000.0
3,699000.0
3,699900.0
6,799000.0
2,608000.0
1,479900.0
4,1798800.0
3,849900.0
2,494900.0
3,1799900.0
4,794990.0
3,988888.0
3,795000.0
3,699900.0
5,829900.0
4,399900.0
3,649999.0
2,749900.0
3,999900.0
2,899000.0
2,729900.0
2,659000.0
4,789950.0
1,484999.0
1,484999.0
2,650000.0
1,289777.0
3,599000.0
2,549900.0
4,1249000.0
2,697500.0
4,1100000.0
5,949900.0
3,499900.0
3,959000.0
3,779500.0
6,899900.0
2,679000.0
3,749999.0
3,639000.0
3,649990.0
3,809900.0
4,1399900.0
2,693369.0
5,2199000.0
3,849900.0
1,179000.0
3,849900.0
4,599500.0
2,899999.0
4,849000.0
4,1299000.0
2,399990.0
3,899000.0
4,1299000.0
4,1895000.0
4,899000.0
2,399900.0
4,700000.0
4,899900.0
6,1195000.0
4,950000.0
4,950000.0
5,1499000.0
5,1999900.0
4,525000.0
4,999999.0
1,649900.0
5,799900.0
4,1398000.0
4,899900.0
3,759900.0
5,1449500.0
5,799900.0
2,830000.0
4,1499900.0
3,699999.0
2,628800.0
6,819000.0
1,309900.0
3,585000.0
4,549900.0
3,749900.0
5,1075000.0
3,998000.0
3,599900.0
4,1345000.0
4,4800000.0
4,7299000.0
3,689900.0
5,849900.0
3,789900.0
2,849900.0
6,849900.0
3,475000.0
5,1799000.0
3,649900.0
4,974900.0
7,1199999.0
4,899900.0
3,599999.0
3,1067800.0
2,699000.0
3,809000.0
3,849000.0
5,2499900.0
2,509000.0
5,754900.0
9,874900.0
3,929900.0
4,1499000.0
3,1199000.0
3,774900.0
5,942999.0
3,1998000.0
5,1199000.0
3,425000.0
3,820000.0
3,1049000.0
4,4499900.0
3,999900.0
6,674990.0
4,769000.0
7,1339000.0
3,1179900.0
5,749000.0
3,579000.0
3,799000.0
4,874900.0
7,949900.0
3,549900.0
3,539900.0
4,1199900.0
5,849900.0
4,799900.0
5,1099900.0
4,1249900.0
4,899900.0
4,380000.0
3,899900.0
3,849000.0
3,2299900.0
4,1099900.0
2,650000.0
2,498800.0
5,1499900.0
4,774900.0
4,799900.0
3,440000.0
4,1499000.0
4,1688000.0
3,799000.0
3,754900.0
2,525000.0
3,1249900.0
3,529900.0
3,859900.0
3,1099900.0
2,599900.0
4,1699000.0
4,949900.0
5,621888.0
3,1749000.0
5,623000.0
2,579000.0
6,1649000.0
3,799900.0
3,839000.0
4,859000.0
3,619900.0
4,1549000.0
2,1150000.0
5,4350000.0
5,999999.0
4,1119000.0
3,519900.0
4,599997.0
5,799900.0
4,2599000.0
3,1929900.0
5,685900.0
3,799990.0
6,1150000.0
2,749999.0
4,1199000.0
4,830000.0
5,799997.0
3,689900.0
5,1025000.0
4,2499900.0
4,659000.0
3,779000.0
2,399000.0
6,499999.0
4,738000.0
3,788880.0
4,1125000.0
6,599999.0
3,724900.0
4,1245000.0
4,598900.0
3,775000.0
6,1099900.0
3,749900.0
5,3695000.0
5,649000.0
3,829900.0
5,829000.0
3,799900.0
3,639000.0
4,1450000.0
3,669000.0
4,1849000.0
3,599900.0
5,1974900.0
1,429000.0
3,1329900.0
2,799900.0
4,1128900.0
5,2250000.0
4,699900.0
2,499990.0
4,899999.0
3,839900.0
3,799888.0
4,699900.0
4,1099000.0
5,699000.0
3,849900.0
3,437500.0
3,599000.0
2,849900.0
3,1879000.0
4,1769500.0
4,1599900.0
6,799900.0
2,550000.0
5,2999900.0
3,529900.0
2,759900.0
4,549900.0
6,1729900.0
9,799999.0
3,1099999.0
3,1099999.0
6,3250000.0
3,599999.0
1,349000.0
4,899000.0
2,529900.0
3,699900.0
5,1999000.0
4,545000.0
5,999999.0
4,885000.0
3,885000.0
3,779000.0
4,1299999.0
4,899999.0
7,1039000.0
2,1400000.0
2,899900.0
4,824900.0
4,917794.0
3,799900.0
5,774900.0
1,699000.0
3,639900.0
5,669900.0
3,869000.0
4,899900.0
3,799900.0
4,769900.0
2,564000.0
5,999000.0
5,1175000.0
4,749900.0
5,1998999.0
2,624999.0
5,1175000.0
4,694999.0
4,969000.0
2,649900.0
4,689900.0
4,1888000.0
4,720000.0
4,999000.0
3,819999.0
6,1179000.0
3,597000.0
3,789000.0
4,579900.0
2,629900.0
3,499900.0
3,889900.0
3,749000.0
2,599900.0
4,969900.0
6,629900.0
4,899000.0
3,1999900.0
2,738900.0
2,408000.0
3,699900.0
3,769900.0
3,759000.0
7,699990.0
6,799900.0
2,999999.0
5,2799900.0
4,1098000.0
4,559900.0
4,1399800.0
3,644999.0
3,880000.0
2,999900.0
5,1099320.0
3,839900.0
3,542500.0
5,1500000.0
5,1699900.0
5,1199000.0
3,849800.0
3,999900.0
6,1049000.0
5,1199000.0
5,1699900.0
5,1199000.0
3,849800.0
3,999900.0
6,1049000.0
5,1199000.0
3,569000.0
4,769900.0
2,899000.0
3,1224900.0
2,474900.0
3,899000.0
4,674900.0
5,1899900.0
4,1375000.0
1,494999.0
4,1050000.0
2,699900.0
3,779999.0
5,1299900.0
3,929900.0
4,849900.0
1,709900.0
3,1599999.0
3,1599999.0
3,610000.0
3,1550000.0
3,1599999.0
3,1599999.0
3,1599999.0
4,874900.0
3,499990.0
5,1800000.0
1,849000.0
3,639900.0
3,499900.0
3,795000.0
3,639900.0
6,1290000.0
2,2300000.0
2,499900.0
4,889888.0
4,1098000.0
4,1039990.0
4,1299000.0
4,695000.0
1,585000.0
4,699900.0
3,499000.0
1,599900.0
5,1199000.0
3,540000.0
3,550000.0
7,6695000.0
5,1299900.0
5,1299900.0
3,1138888.0
1,439900.0
4,899900.0
3,687777.0
3,649900.0
9,1299990.0
3,799000.0
4,1099900.0
3,549888.0
4,1099000.0
3,859900.0
6,3195777.0
4,610000.0
2,1169900.0
3,699905.0
2,499900.0
2,959000.0
3,649000.0
5,1149999.0
3,699900.0
3,579900.0
4,550000.0
3,599000.0
3,687777.0
1,549900.0
6,849990.0
4,1999900.0
6,3195777.0
3,899900.0
4,1079900.0
3,489000.0
3,489000.0
4,4450000.0
4,919000.0
3,619900.0
2,459900.0
3,450000.0
2,399900.0
4,849000.0
4,1999900.0
2,549900.0
3,699999.0
3,929900.0
4,659000.0
5,3499000.0
4,599000.0
3,875000.0
5,699000.0
3,775000.0
3,695000.0
2,914900.0
3,799900.0
3,689900.0
2,1150000.0
6,799000.0
3,760000.0
4,1299900.0
2,2795000.0
6,1299999.0
3,874900.0
3,820000.0
4,855000.0
6,699000.0
2,749900.0
2,555000.0
3,649900.0
5,1375000.0
5,699000.0
3,848800.0
4,2300000.0
2,309777.0
3,749900.0
3,699000.0
4,749900.0
2,344900.0
2,780000.0
3,599000.0
3,764900.0
1,1249000.0
3,575000.0
3,886000.0
2,824900.0
4,599500.0
6,1349999.0
1,849900.0
4,499900.0
3,2288888.0
2,789000.0
2,959900.0
3,519900.0
4,599000.0
3,1349900.0
4,740000.0
4,499999.0
3,699000.0
4,1089000.0
5,849000.0
2,499900.0
1,524900.0
3,1495000.0
3,794000.0
1,234900.0
3,829900.0
2,469000.0
3,799900.0
3,849800.0
4,799000.0
4,879000.0
4,1799900.0
5,1299900.0
3,650000.0
1,499000.0
5,799900.0
7,3999900.0
2,849000.0
3,649900.0
6,829900.0
3,799900.0
2,560000.0
4,2379900.0
4,899900.0
3,599900.0
4,997777.0
3,1149000.0
3,899990.0
1,599000.0
4,849000.0
4,889900.0
3,1074000.0
4,675000.0
2,399900.0
4,699900.0
3,1195000.0
3,767000.0
3,1599999.0
4,469000.0
4,1749000.0
3,499990.0
5,3850000.0
3,899500.0
4,1289998.0
5,670000.0
4,964900.0
2,949900.0
5,1274900.0
4,1695000.0
6,749000.0
1,489777.0
2,689900.0
4,624900.0
3,499800.0
4,1199900.0
4,819900.0
4,879000.0
1,549999.0
5,674900.0
5,779000.0
3,639900.0
3,519000.0
5,949000.0
2,2999900.0
3,549900.0
3,749000.0
5,799900.0
1,2195000.0
5,509999.0
3,859900.0
3,899900.0
5,799900.0
1,549900.0
3,724900.0
1,619000.0
4,2199000.0
4,1850000.0
5,1799000.0
1,549900.0
3,824900.0
4,649900.0
4,824900.0
5,585000.0
7,3250000.0
3,839000.0
5,1159000.0
5,2888000.0
5,2888000.0
5,974900.0
3,749900.0
3,524900.0
5,1999000.0
2,349900.0
4,995000.0
2,509000.0
4,949900.0
3,899990.0
3,649900.0
4,1074999.0
3,505000.0
4,1399000.0
4,950000.0
3,1149900.0
5,899000.0
4,739900.0
4,950000.0
3,1149900.0
5,899000.0
4,739900.0
4,774900.0
2,640000.0
5,1125000.0
2,405000.0
2,625000.0
3,855000.0
2,399900.0
1,229900.0
3,764900.0
3,1399900.0
4,1249900.0
4,1050000.0
3,629000.0
5,739900.0
3,629900.0
4,1499000.0
2,600000.0
3,699000.0
3,649900.0
2,749900.0
2,429000.0
6,1399900.0
5,949000.0
5,989999.0
2,599999.0
3,579777.0
3,524900.0
2,599900.0
3,399900.0
1,299900.0
5,825000.0
2,939000.0
2,825000.0
4,1450000.0
3,1698000.0
3,599900.0
2,985000.0
4,3500000.0
4,1149000.0
5,1149900.0
3,399900.0
2,855000.0
3,1149000.0
4,764000.0
5,829000.0
5,929900.0
2,689000.0
4,749900.0
4,974999.0
5,799900.0
5,1690000.0
3,989000.0
3,489000.0
5,649000.0
7,1249900.0
2,739500.0
4,1198000.0
2,599000.0
4,1999900.0
3,899900.0
4,699900.0
6,1899000.0
3,899000.0
1,549900.0
4,659000.0
2,554900.0
5,774900.0
2,575000.0
4,695000.0
6,2999000.0
4,699000.0
3,699900.0
3,899900.0
2,550000.0
2,1999900.0
3,799900.0
4,795900.0
2,696500.0
6,2288888.0
3,699900.0
4,1059900.0
3,775000.0
4,945600.0
3,879900.0
3,1399900.0
1,294900.0
4,684900.0
3,899000.0
2,440000.0
4,1299000.0
5,3700000.0
3,549000.0
2,459999.0
4,1099000.0
3,889900.0
2,899000.0
2,599900.0
4,1249900.0
2,569250.0
3,899000.0
3,549000.0
3,385000.0
3,649900.0
3,859900.0
3,999000.0
5,1248000.0
3,439900.0
4,1149900.0
3,635000.0
4,1449000.0
3,1129000.0
5,2495000.0
5,629900.0
5,599000.0
3,675000.0
3,654900.0
4,949900.0
4,1999000.0
3,695000.0
3,779900.0
4,939989.0
5,2870000.0
3,359000.0
3,525000.0
4,1800000.0
5,1149919.0
4,1029000.0
5,1499000.0
4,849900.0
3,509900.0
2,404900.0
3,2199999.0
3,1249000.0
6,469000.0
5,599000.0
3,799900.0
2,599900.0
3,575000.0
2,479900.0
1,385000.0
4,1499900.0
3,524888.0
1,359900.0
1,219900.0
3,659990.0
3,899000.0
3,599000.0
3,1728900.0
6,599888.0
2,499900.0
3,499900.0
3,1629000.0
4,949990.0
3,899990.0
1,315000.0
4,565000.0
5,749999.0
1,369000.0
3,799999.0
3,930000.0
3,599000.0
1,314900.0
2,729900.0
3,1369000.0
6,1549000.0
4,1299900.0
6,849000.0
2,549900.0
3,699990.0
4,1299900.0
3,459997.0
4,1249900.0
2,390000.0
5,3372000.0
3,649000.0
4,799000.0
1,399900.0
4,514750.0
6,1249900.0
4,1149500.0
2,649900.0
5,979000.0
6,729900.0
3,795000.0
2,399900.0
2,739500.0
3,1599900.0
6,699900.0
4,569000.0
6,1599999.0
3,649000.0
2,449700.0
4,695000.0
4,1395000.0
2,569000.0
3,549900.0
5,799990.0
5,3350000.0
5,849900.0
2,629000.0
5,1399000.0
4,929000.0
4,1099000.0
3,1879000.0
3,519000.0
3,624900.0
6,799000.0
4,5600000.0
6,2299999.0
5,1064777.0
3,799900.0
2,434888.0
6,650000.0
4,1324900.0
6,799999.0
3,615000.0
6,1024900.0
4,749900.0
3,699000.0
4,849900.0
3,599000.0
2,435900.0
3,729000.0
2,689000.0
3,697555.0
3,700000.0
4,1499000.0
3,399900.0
1,469900.0
3,799900.0
3,739900.0
3,2288000.0
4,1149000.0
4,829000.0
4,899000.0
3,699900.0
3,799900.0
3,729000.0
3,715000.0
3,825000.0
2,599900.0
5,774888.0
3,599000.0
3,999000.0
2,649888.0
3,869000.0
4,699000.0
3,699000.0
2,879900.0
3,789000.0
3,1299000.0
2,499900.0
3,769999.0
3,400000.0
5,799999.0
5,2150000.0
3,599900.0
4,599900.0
3,789000.0
3,950000.0
5,1399000.0
3,698800.0
3,999999.0
3,649900.0
4,1190000.0
4,849900.0
3,809900.0
4,2499800.0
3,699900.0
4,799000.0
3,639000.0
3,799000.0
1,449900.0
3,749900.0
3,595000.0
3,875000.0
3,749900.0
1,399900.0
2,475000.0
2,489500.0
6,779900.0
8,1149000.0
2,449900.0
3,450000.0
3,600000.0
3,649900.0
4,650000.0
4,575000.0
3,800000.0
4,1249900.0
5,1295000.0
3,849000.0
6,1099900.0
3,649000.0
8,879000.0
3,719000.0
3,868000.0
3,1025000.0
3,675000.0
3,799900.0
3,579900.0
3,750000.0
2,169500.0
1,429999.0
4,745000.0
4,699900.0
3,689900.0
2,350000.0
4,1198000.0
4,1325000.0
1,499000.0
4,999900.0
3,650000.0
3,799900.0
4,899900.0
5,699000.0
5,699000.0
2,499900.0
3,500000.0
3,649900.0
4,1999900.0
3,539900.0
5,1099000.0
3,669900.0
4,975000.0
5,1399999.0
3,699900.0
3,699900.0
1,415000.0
2,486000.0
2,549900.0
3,600000.0
2,550000.0
3,1200000.0
3,599900.0
4,1180000.0
1,399900.0
5,800000.0
2,549000.0
2,475000.0
3,649000.0
4,799000.0
3,595000.0
3,665000.0
3,699900.0
6,2050000.0
4,780000.0
2,449900.0
4,999900.0
2,474900.0
1,425000.0
4,1095000.0
2,749900.0
1,299000.0
2,826800.0
6,1499900.0
6,1499900.0
3,499000.0
4,925000.0
7,1124900.0
7,1124900.0
3,399000.0
2,400000.0
3,1049000.0
2,449900.0
5,849900.0
4,799888.0
3,699900.0
4,849000.0
3,739999.0
3,759000.0
2,600000.0
2,539000.0
2,429900.0
2,445000.0
3,685500.0
1,299000.0
3,599900.0
3,699000.0
5,2599900.0
1,385000.0
2,599900.0
4,1199000.0
2,529900.0
2,550000.0
5,1599000.0
3,699900.0
2,695000.0
3,888888.0
3,799000.0
3,599000.0
4,1285000.0
2,489000.0
4,599900.0
3,699900.0
3,349000.0
5,1110000.0
4,874900.0
4,1399000.0
2,549000.0
5,1299999.0
6,1099900.0
5,599000.0
5,1599900.0
8,1550000.0
8,1550000.0
2,675050.0
4,725000.0
1,358794.0
1,250000.0
3,749000.0
3,699900.0
5,2050000.0
4,699900.0
3,475000.0
4,1234900.0
5,849900.0
1,420786.0
5,1499900.0
5,999000.0
5,999000.0
2,675000.0
2,674900.0
2,499900.0
5,500000.0
3,475000.0
3,499000.0
3,1098888.0
3,648888.0
3,899999.0
3,490000.0
3,799900.0
3,780800.0
3,750000.0
4,569000.0
4,739999.0
3,1349900.0
3,699999.0
4,885900.0
6,1299999.0
2,1375000.0
1,1100000.0
1,509900.0
4,509900.0
3,829900.0
3,737000.0
3,949000.0
2,599999.0
3,774900.0
4,699000.0
6,2199000.0
4,850000.0
2,585000.0
2,799900.0
4,499900.0
2,629900.0
5,890000.0
2,2499000.0
4,639900.0
2,649000.0
4,550000.0
6,949000.0
4,695000.0
3,534900.0
1,412000.0
4,1180000.0
5,749900.0
2,479000.0
3,670000.0
4,1199000.0
4,979900.0
3,899000.0
3,829000.0
1,449900.0
4,1220000.0
2,575000.0
3,599900.0
3,995000.0
2,745000.0
3,660000.0
1,674900.0
3,998900.0
4,799900.0
3,749000.0
5,700000.0
4,779900.0
4,629999.0
3,759800.0
3,779900.0
3,799000.0
2,639900.0
3,649999.0
4,1750000.0
3,675000.0
1,439000.0
1,429900.0
3,799900.0
3,649900.0
4,679000.0
4,1580000.0
40,4800000.0
1,421000.0
3,439900.0
5,874900.0
3,535000.0
1,499900.0
5,607000.0
3,649900.0
5,1250000.0
5,1399900.0
3,569800.0
4,648000.0
3,594900.0
3,559000.0
5,1425000.0
1,449900.0
6,1999999.0
4,799900.0
3,649900.0
2,599900.0
3,825000.0
5,1425000.0
3,749900.0
4,924900.0
5,1059000.0
2,814000.0
1,614900.0
1,464000.0
4,1399999.0
2,575000.0
3,799900.0
5,628000.0
4,1499000.0
3,1150000.0
4,695000.0
4,849900.0
4,1199000.0
1,435000.0
3,799900.0
2,529000.0
2,570000.0
5,874900.0
3,579999.0
4,3749900.0
5,599998.0
4,3499900.0
4,889900.0
3,639900.0
4,1549900.0
2,550000.0
1,449900.0
30,3700000.0
20,2400000.0
4,799900.0
4,1242270.0
1,420000.0
3,649900.0
6,1749900.0
6,1250000.0
3,774900.0
2,559700.0
5,599000.0
3,986900.0
4,869000.0
3,599900.0
2,389900.0
2,949900.0
3,859900.0
3,589000.0
3,850000.0
3,775000.0
3,499900.0
6,1199900.0
2,519900.0
1,479900.0
3,765000.0
3,999900.0
5,2075000.0
3,609900.0
1,349900.0
2,299900.0
3,1299900.0
4,949900.0
3,699900.0
3,548900.0
2,435000.0
4,815000.0
4,815000.0
4,829900.0
2,549900.0
2,689000.0
2,469900.0
2,589900.0
2,589900.0
3,779000.0
3,675000.0
1,364900.0
2,548900.0
3,675000.0
1,364900.0
2,548900.0
2,450000.0
3,589000.0
3,659900.0
5,2350000.0
3,615000.0
5,1295000.0
4,1798000.0
2,774900.0
2,359900.0
1,399000.0
2,469211.0
4,1149000.0
1,499000.0
4,799900.0
3,849900.0
5,1099000.0
3,795999.0
2,699000.0
5,929000.0
4,1199900.0
3,699900.0
1,429900.0
4,1049000.0
3,799900.0
3,829900.0
4,945000.0
5,799900.0
2,451999.0
1,469900.0
6,1389900.0
3,1349900.0
4,849900.0
4,849900.0
1,439900.0
2,849900.0
4,649900.0
4,839900.0
2,400000.0
2,549000.0
2,634900.0
3,599900.0
3,1099900.0
1,459900.0
2,499999.0
2,419900.0
6,854900.0
4,1200000.0
3,649900.0
5,850000.0
4,899900.0
3,1899900.0
3,545000.0
3,649900.0
6,729900.0
6,729900.0
3,565000.0
6,729900.0
6,729900.0
3,565000.0
4,1075000.0
2,669999.0
1,489900.0
3,1149000.0
4,2395000.0
2,559900.0
2,599900.0
2,730000.0
2,730000.0
4,699000.0
1,374900.0
1,434900.0
5,1255000.0
2,725000.0
1,159000.0
5,1099999.0
2,620000.0
1,449000.0
2,575000.0
3,725000.0
3,725000.0
5,1100000.0
3,639900.0
2,449900.0
3,419000.0
3,750000.0
5,4745000.0
3,554999.0
6,1200000.0
8,1249900.0
5,1866000.0
36,4350000.0
4,899999.0
2,599900.0
6,4399000.0
5,799888.0
3,799900.0
4,1995000.0
3,750000.0
3,999999.0
2,566000.0
1,430000.0
3,649900.0
2,719900.0
3,790000.0
3,550000.0
4,849900.0
3,699000.0
4,1349000.0
3,749500.0
3,667777.0
3,799900.0
3,725000.0
3,639900.0
4,899000.0
3,649900.0
2,657000.0
3,759900.0
3,840000.0
2,649900.0
5,1199000.0
3,669900.0
1,390000.0
3,400000.0
4,1079900.0
2,419900.0
5,1199000.0
4,1450000.0
4,1199000.0
4,998000.0
4,2999900.0
2,685000.0
4,1175000.0
6,1150000.0
3,1175000.0
3,949900.0
4,1995000.0
4,1185000.0
4,899900.0
